driverId,name,ssn,location,certified,wage-plan
88,Peter Maynard,546-21-9443,"7529 Clarke Green Suite 331
New Stuarttown, IA 50744",N,miles
89,David Villegas,160-51-7999,"342 Perkins Estate
South Erintown, NC 53951",Y,miles
90,Joseph Chen,882-11-0844,"Unit 8278 Box 2210
DPO AE 50101",Y,hours
91,Anne Rivera,289-35-3380,"1265 Stephen Summit
Deborahmouth, VI 81343",Y,miles
92,Bob Hubbard,102-71-9028,"7422 Newman Bypass Suite 621
Jacquelineberg, MS 42591",N,hours
93,Michael Pittman,541-35-8958,"9530 Carter Station
Williamburgh, MH 37766",Y,miles
94,Ronald Mcguire,447-75-7916,"USNS Duncan
FPO AE 22632",Y,hours
95,Micheal Phillips,032-49-0006,"60937 Shawn Loop
South Olivia, OR 64262",Y,miles
96,Bridget Wolf,557-91-9867,"63460 Hall Mill Apt. 923
Phelpsstad, PR 59588",Y,miles
97,Kayla Romero,361-71-3961,"37564 Hale Radial
North Beverlyville, RI 27415",N,miles
98,Robert Roy,017-81-8353,"79716 Laura Island Suite 941
Gonzaleztown, ND 56838",Y,miles
99,Jennifer Mcbride,588-30-1691,"09868 French Trail
South Chrisfurt, RI 64800",Y,hours
100,Benjamin Richardson,240-50-2841,"239 Monica Hills Suite 925
New Kenneth, TX 26060",N,miles
101,Tracy Thompson,697-76-1651,"43645 Thomas Station
Lake Loribury, ME 67174",Y,miles
102,Lindsey Williams,437-35-2862,"2012 Miller Avenue
Collinston, NY 42783",Y,hours
103,Thomas Dunlap,229-54-1916,"5081 Deborah Via
East Christopher, MD 44654",Y,hours
104,Alexander Stuart,387-19-6693,"30241 Williams Ports
Lauraport, MH 70258",N,miles
105,Amanda Morales,031-92-9156,"892 Davis Lodge Apt. 844
Patrickhaven, ME 39217",Y,hours
106,Natasha Rubio,141-29-7121,"60689 Joel Roads
Alejandroland, MS 50879",N,hours
107,Emily Brown,832-42-0688,"181 Brandon Junction Suite 319
New Rebecca, WY 87724",N,miles
108,Christopher Boyd,571-19-5397,"296 Mcguire Isle Suite 192
Port Lucas, MI 16861",N,hours
109,Sarah Preston,530-81-7287,"1030 Logan Green
Robinsonberg, IN 73058",Y,miles
